Rank,Movie,Production Budget,MPAA Rating,Genre,Date,Gross,Theaters,Days
203,Inu-Oh,N/A,PG-13,Musical,"Aug 15, 2022","$26,937",350,4
203,Inu-Oh,N/A,PG-13,Musical,"Aug 16, 2022","$26,806",350,5
203,Inu-Oh,N/A,PG-13,Musical,"Aug 17, 2022","$30,468",350,6
203,Inu-Oh,N/A,PG-13,Musical,"Aug 18, 2022","$18,539",350,7
203,Inu-Oh,N/A,PG-13,Musical,"Aug 19, 2022","$5,326",53,8
203,Inu-Oh,N/A,PG-13,Musical,"Aug 20, 2022","$7,769",53,9
203,Inu-Oh,N/A,PG-13,Musical,"Aug 21, 2022","$6,217",53,10
203,Inu-Oh,N/A,PG-13,Musical,"Aug 22, 2022","$2,958",53,11
203,Inu-Oh,N/A,PG-13,Musical,"Aug 23, 2022","$3,424",53,12
203,Inu-Oh,N/A,PG-13,Musical,"Aug 24, 2022","$2,834",53,13
203,Inu-Oh,N/A,PG-13,Musical,"Aug 25, 2022","$3,158",53,14
203,Inu-Oh,N/A,PG-13,Musical,"Aug 26, 2022","$2,227",22,15
203,Inu-Oh,N/A,PG-13,Musical,"Aug 27, 2022","$2,389",22,16
203,Inu-Oh,N/A,PG-13,Musical,"Aug 28, 2022","$3,251",22,17
203,Inu-Oh,N/A,PG-13,Musical,"Aug 29, 2022","$1,954",22,18
203,Inu-Oh,N/A,PG-13,Musical,"Aug 30, 2022","$1,624",22,19
203,Inu-Oh,N/A,PG-13,Musical,"Aug 31, 2022","$1,438",22,20
203,Inu-Oh,N/A,PG-13,Musical,"Sep 1, 2022","$1,683",22,21
203,Inu-Oh,N/A,PG-13,Musical,"Sep 2, 2022","$1,149",7,22
203,Inu-Oh,N/A,PG-13,Musical,"Sep 3, 2022","$1,780",7,23
203,Inu-Oh,N/A,PG-13,Musical,"Sep 4, 2022","$1,583",7,24
203,Inu-Oh,N/A,PG-13,Musical,"Sep 5, 2022","$1,226",7,25
203,Inu-Oh,N/A,PG-13,Musical,"Sep 6, 2022",$443,7,26
203,Inu-Oh,N/A,PG-13,Musical,"Sep 7, 2022",$580,7,27
203,Inu-Oh,N/A,PG-13,Musical,"Sep 8, 2022",$877,7,28
203,Inu-Oh,N/A,PG-13,Musical,"Sep 9, 2022",$427,9,29
203,Inu-Oh,N/A,PG-13,Musical,"Sep 10, 2022",$651,9,30
203,Inu-Oh,N/A,PG-13,Musical,"Sep 11, 2022",$625,9,31
203,Inu-Oh,N/A,PG-13,Musical,"Sep 12, 2022",$235,9,32
203,Inu-Oh,N/A,PG-13,Musical,"Sep 13, 2022",$469,9,33
203,Inu-Oh,N/A,PG-13,Musical,"Sep 14, 2022",$304,9,34
203,Inu-Oh,N/A,PG-13,Musical,"Sep 15, 2022",$725,9,35
203,Inu-Oh,N/A,PG-13,Musical,"Sep 16, 2022",$11,4,36
203,Inu-Oh,N/A,PG-13,Musical,"Sep 17, 2022",$286,4,37
203,Inu-Oh,N/A,PG-13,Musical,"Sep 18, 2022",$54,4,38
203,Inu-Oh,N/A,PG-13,Musical,"Sep 19, 2022",$16,4,39
203,Inu-Oh,N/A,PG-13,Musical,"Sep 20, 2022",$38,4,40
203,Inu-Oh,N/A,PG-13,Musical,"Sep 21, 2022",$25,4,41
203,Inu-Oh,N/A,PG-13,Musical,"Sep 22, 2022",$48,4,42
204,The Forgiven,N/A,R,Drama,"Jul 1, 2022","$41,519",125,1
204,The Forgiven,N/A,R,Drama,"Jul 2, 2022","$51,042",125,2
204,The Forgiven,N/A,R,Drama,"Jul 3, 2022","$42,915",125,3
204,The Forgiven,N/A,R,Drama,"Jul 4, 2022","$32,012",125,4
204,The Forgiven,N/A,R,Drama,"Jul 5, 2022","$19,384",125,5
204,The Forgiven,N/A,R,Drama,"Jul 6, 2022","$17,638",125,6
204,The Forgiven,N/A,R,Drama,"Jul 7, 2022","$10,804",125,7
204,The Forgiven,N/A,R,Drama,"Jul 8, 2022","$18,509",139,8
204,The Forgiven,N/A,R,Drama,"Jul 9, 2022","$28,473",139,9
204,The Forgiven,N/A,R,Drama,"Jul 10, 2022","$20,516",139,10
204,The Forgiven,N/A,R,Drama,"Jul 11, 2022","$8,826",139,11
204,The Forgiven,N/A,R,Drama,"Jul 12, 2022","$10,922",139,12
204,The Forgiven,N/A,R,Drama,"Jul 13, 2022","$7,904",139,13
204,The Forgiven,N/A,R,Drama,"Jul 14, 2022","$4,893",139,14
204,The Forgiven,N/A,R,Drama,"Jul 15, 2022","$2,504",25,15
204,The Forgiven,N/A,R,Drama,"Jul 16, 2022","$3,446",25,16
204,The Forgiven,N/A,R,Drama,"Jul 17, 2022","$3,453",25,17
204,The Forgiven,N/A,R,Drama,"Jul 18, 2022","$1,529",25,18
204,The Forgiven,N/A,R,Drama,"Jul 19, 2022","$1,174",25,19
204,The Forgiven,N/A,R,Drama,"Jul 20, 2022","$1,661",25,20
204,The Forgiven,N/A,R,Drama,"Jul 21, 2022","$1,172",25,21
204,The Forgiven,N/A,R,Drama,"Jul 22, 2022",$949,8,22
204,The Forgiven,N/A,R,Drama,"Jul 23, 2022","$1,800",8,23
204,The Forgiven,N/A,R,Drama,"Jul 24, 2022","$1,365",8,24
204,The Forgiven,N/A,R,Drama,"Jul 25, 2022",$619,8,25
204,The Forgiven,N/A,R,Drama,"Jul 26, 2022",$489,8,26
204,The Forgiven,N/A,R,Drama,"Jul 27, 2022",$737,8,27
204,The Forgiven,N/A,R,Drama,"Jul 28, 2022",$539,8,28
204,The Forgiven,N/A,R,Drama,"Jul 29, 2022",$331,2,29
204,The Forgiven,N/A,R,Drama,"Jul 30, 2022",$476,2,30
204,The Forgiven,N/A,R,Drama,"Jul 31, 2022",$323,2,31
204,The Forgiven,N/A,R,Drama,"Aug 1, 2022",$138,3,32
204,The Forgiven,N/A,R,Drama,"Aug 2, 2022",$69,3,33
204,The Forgiven,N/A,R,Drama,"Aug 3, 2022",$152,3,34
204,The Forgiven,N/A,R,Drama,"Aug 4, 2022",$89,3,35
204,The Forgiven,N/A,R,Drama,"Aug 5, 2022",$135,2,36
204,The Forgiven,N/A,R,Drama,"Aug 6, 2022",$190,2,37
204,The Forgiven,N/A,R,Drama,"Aug 7, 2022",$286,2,38
204,The Forgiven,N/A,R,Drama,"Aug 8, 2022",$5,2,39
204,The Forgiven,N/A,R,Drama,"Aug 9, 2022",$30,2,40
204,The Forgiven,N/A,R,Drama,"Aug 10, 2022",$36,2,41
204,The Forgiven,N/A,R,Drama,"Aug 12, 2022",$193,3,43
204,The Forgiven,N/A,R,Drama,"Aug 13, 2022",$64,3,44
204,The Forgiven,N/A,R,Drama,"Aug 14, 2022",$210,3,45
204,The Forgiven,N/A,R,Drama,"Aug 16, 2022",$93,3,47
204,The Forgiven,N/A,R,Drama,"Aug 17, 2022",$196,3,48
204,The Forgiven,N/A,R,Drama,"Aug 18, 2022",$44,3,49
205,Godzilla Against MechaGodzilla,N/A,N/A,Action,N/A,N/A,N/A,N/A
206,Red Rocket,N/A,R,Drama,"Dec 10, 2021","$39,660",6,1
206,Red Rocket,N/A,R,Drama,"Dec 11, 2021","$31,282",6,2
206,Red Rocket,N/A,R,Drama,"Dec 12, 2021","$25,651",6,3
206,Red Rocket,N/A,R,Drama,"Dec 17, 2021","$30,038",16,8
206,Red Rocket,N/A,R,Drama,"Dec 18, 2021","$28,179",16,9
206,Red Rocket,N/A,R,Drama,"Dec 19, 2021","$22,543",16,10
206,Red Rocket,N/A,R,Drama,"Dec 24, 2021","$5,690",377,15
206,Red Rocket,N/A,R,Drama,"Dec 25, 2021","$74,750",377,16
206,Red Rocket,N/A,R,Drama,"Dec 26, 2021","$70,265",377,17
206,Red Rocket,N/A,R,Drama,"Dec 31, 2021","$29,985",385,22
206,Red Rocket,N/A,R,Drama,"Jan 1, 2022","$43,542",385,23
206,Red Rocket,N/A,R,Drama,"Jan 2, 2022","$32,657",385,24
206,Red Rocket,N/A,R,Drama,"Jan 7, 2022","$18,754",144,29
206,Red Rocket,N/A,R,Drama,"Jan 8, 2022","$24,789",144,30
206,Red Rocket,N/A,R,Drama,"Jan 9, 2022","$19,750",144,31
206,Red Rocket,N/A,R,Drama,"Jan 10, 2022","$9,972",144,32
206,Red Rocket,N/A,R,Drama,"Jan 11, 2022","$13,568",144,33
206,Red Rocket,N/A,R,Drama,"Jan 12, 2022","$13,955",144,34
206,Red Rocket,N/A,R,Drama,"Jan 13, 2022","$9,734",144,35
206,Red Rocket,N/A,R,Drama,"Jan 14, 2022","$11,955",82,36
206,Red Rocket,N/A,R,Drama,"Jan 15, 2022","$15,622",82,37
206,Red Rocket,N/A,R,Drama,"Jan 16, 2022","$12,500",82,38
206,Red Rocket,N/A,R,Drama,"Jan 17, 2022","$10,000",82,39
206,Red Rocket,N/A,R,Drama,"Jan 21, 2022","$8,865",56,43
206,Red Rocket,N/A,R,Drama,"Jan 22, 2022","$12,378",56,44
206,Red Rocket,N/A,R,Drama,"Jan 23, 2022","$9,902",56,45
207,Mad God,"$150,000",N/A,Horror,"Jun 10, 2022","$2,950",2,1
207,Mad God,"$150,000",N/A,Horror,"Jun 11, 2022","$2,858",2,2
207,Mad God,"$150,000",N/A,Horror,"Jun 12, 2022","$2,608",2,3
207,Mad God,"$150,000",N/A,Horror,"Jun 13, 2022","$1,853",2,4
207,Mad God,"$150,000",N/A,Horror,"Jun 14, 2022","$1,416",2,5
207,Mad God,"$150,000",N/A,Horror,"Jun 15, 2022","$1,353",2,6
207,Mad God,"$150,000",N/A,Horror,"Jun 16, 2022","$2,075",2,7
207,Mad God,"$150,000",N/A,Horror,"Jun 17, 2022","$14,168",26,8
207,Mad God,"$150,000",N/A,Horror,"Jun 18, 2022","$11,332",26,9
207,Mad God,"$150,000",N/A,Horror,"Jun 19, 2022","$11,088",26,10
207,Mad God,"$150,000",N/A,Horror,"Jun 20, 2022","$6,057",26,11
207,Mad God,"$150,000",N/A,Horror,"Jun 21, 2022","$9,601",26,12
207,Mad God,"$150,000",N/A,Horror,"Jun 22, 2022","$8,036",26,13
207,Mad God,"$150,000",N/A,Horror,"Jun 23, 2022","$9,443",26,14
207,Mad God,"$150,000",N/A,Horror,"Jun 24, 2022","$7,016",27,15
207,Mad God,"$150,000",N/A,Horror,"Jun 25, 2022","$7,592",27,16
207,Mad God,"$150,000",N/A,Horror,"Jun 26, 2022","$9,843",27,17
207,Mad God,"$150,000",N/A,Horror,"Jun 27, 2022","$4,338",27,18
207,Mad God,"$150,000",N/A,Horror,"Jun 28, 2022","$6,572",27,19
207,Mad God,"$150,000",N/A,Horror,"Jun 29, 2022","$6,731",27,20
207,Mad God,"$150,000",N/A,Horror,"Jun 30, 2022","$6,139",27,21
207,Mad God,"$150,000",N/A,Horror,"Jul 1, 2022","$12,686",37,22
207,Mad God,"$150,000",N/A,Horror,"Jul 2, 2022","$14,278",37,23
207,Mad God,"$150,000",N/A,Horror,"Jul 3, 2022","$10,653",37,24
207,Mad God,"$150,000",N/A,Horror,"Jul 4, 2022","$6,233",37,25
207,Mad God,"$150,000",N/A,Horror,"Jul 5, 2022","$5,554",37,26
207,Mad God,"$150,000",N/A,Horror,"Jul 6, 2022","$10,444",37,27
207,Mad God,"$150,000",N/A,Horror,"Jul 7, 2022","$3,820",37,28
207,Mad God,"$150,000",N/A,Horror,"Jul 8, 2022","$5,599",26,29
207,Mad God,"$150,000",N/A,Horror,"Jul 9, 2022","$7,247",26,30
207,Mad God,"$150,000",N/A,Horror,"Jul 10, 2022","$3,434",26,31
207,Mad God,"$150,000",N/A,Horror,"Jul 11, 2022","$6,020",26,32
207,Mad God,"$150,000",N/A,Horror,"Jul 12, 2022","$3,117",26,33
207,Mad God,"$150,000",N/A,Horror,"Jul 13, 2022","$3,936",26,34
207,Mad God,"$150,000",N/A,Horror,"Jul 14, 2022","$3,376",26,35
207,Mad God,"$150,000",N/A,Horror,"Jul 15, 2022","$3,079",19,36
207,Mad God,"$150,000",N/A,Horror,"Jul 16, 2022","$2,956",19,37
207,Mad God,"$150,000",N/A,Horror,"Jul 17, 2022","$2,467",19,38
207,Mad God,"$150,000",N/A,Horror,"Jul 18, 2022","$2,615",19,39
207,Mad God,"$150,000",N/A,Horror,"Jul 19, 2022","$2,681",19,40
207,Mad God,"$150,000",N/A,Horror,"Jul 20, 2022","$2,105",19,41
207,Mad God,"$150,000",N/A,Horror,"Jul 21, 2022","$2,642",19,42
208,Meet Me in the Bathroom,N/A,N/A,Documentary,N/A,N/A,N/A,N/A
209,Clean,N/A,N/A,Thriller/Suspense,"Jan 28, 2022","$59,343",254,1
209,Clean,N/A,N/A,Thriller/Suspense,"Jan 29, 2022","$72,433",254,2
209,Clean,N/A,N/A,Thriller/Suspense,"Jan 30, 2022","$30,322",254,3
209,Clean,N/A,N/A,Thriller/Suspense,"Jan 31, 2022","$12,324",254,4
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 1, 2022","$16,380",254,5
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 2, 2022","$11,435",254,6
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 3, 2022","$8,320",254,7
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 4, 2022","$22,316",181,8
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 5, 2022","$35,635",181,9
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 6, 2022","$19,171",181,10
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 7, 2022","$5,590",181,11
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 8, 2022","$5,893",181,12
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 9, 2022","$7,084",181,13
209,Clean,N/A,N/A,Thriller/Suspense,"Feb 10, 2022","$4,049",181,14
210,Waterman,N/A,N/A,Documentary,"Apr 1, 2022","$19,199",13,1
210,Waterman,N/A,N/A,Documentary,"Apr 2, 2022","$24,999",13,2
210,Waterman,N/A,N/A,Documentary,"Apr 3, 2022","$21,555",13,3
210,Waterman,N/A,N/A,Documentary,"Apr 4, 2022","$6,828",13,4
210,Waterman,N/A,N/A,Documentary,"Apr 5, 2022","$10,029",13,5
210,Waterman,N/A,N/A,Documentary,"Apr 6, 2022","$8,915",13,6
210,Waterman,N/A,N/A,Documentary,"Apr 7, 2022","$10,315",13,7
210,Waterman,N/A,N/A,Documentary,"Apr 8, 2022","$20,753",42,8
210,Waterman,N/A,N/A,Documentary,"Apr 9, 2022","$24,743",42,9
210,Waterman,N/A,N/A,Documentary,"Apr 10, 2022","$11,770",42,10
210,Waterman,N/A,N/A,Documentary,"Apr 11, 2022","$6,868",42,11
210,Waterman,N/A,N/A,Documentary,"Apr 12, 2022","$11,702",42,12
210,Waterman,N/A,N/A,Documentary,"Apr 13, 2022","$5,959",42,13
210,Waterman,N/A,N/A,Documentary,"Apr 14, 2022","$7,472",42,14
210,Waterman,N/A,N/A,Documentary,"Apr 15, 2022","$15,313",42,15
210,Waterman,N/A,N/A,Documentary,"Apr 16, 2022","$18,028",42,16
210,Waterman,N/A,N/A,Documentary,"Apr 17, 2022","$9,109",42,17
210,Waterman,N/A,N/A,Documentary,"Apr 18, 2022","$6,772",42,18
210,Waterman,N/A,N/A,Documentary,"Apr 19, 2022","$6,233",42,19
210,Waterman,N/A,N/A,Documentary,"Apr 20, 2022","$4,535",42,20
210,Waterman,N/A,N/A,Documentary,"Apr 21, 2022","$5,519",42,21
210,Waterman,N/A,N/A,Documentary,"Apr 22, 2022","$6,945",20,22
210,Waterman,N/A,N/A,Documentary,"Apr 23, 2022","$8,901",20,23
210,Waterman,N/A,N/A,Documentary,"Apr 24, 2022","$4,566",20,24
210,Waterman,N/A,N/A,Documentary,"Apr 25, 2022","$2,458",20,25
210,Waterman,N/A,N/A,Documentary,"Apr 26, 2022","$4,077",20,26
210,Waterman,N/A,N/A,Documentary,"Apr 27, 2022","$2,438",20,27
210,Waterman,N/A,N/A,Documentary,"Apr 28, 2022","$5,479",20,28
210,Waterman,N/A,N/A,Documentary,"Apr 29, 2022","$3,332",14,29
210,Waterman,N/A,N/A,Documentary,"Apr 30, 2022","$5,779",14,30
210,Waterman,N/A,N/A,Documentary,"May 1, 2022","$3,816",14,31
210,Waterman,N/A,N/A,Documentary,"May 2, 2022","$4,602",14,32
210,Waterman,N/A,N/A,Documentary,"May 3, 2022","$1,972",14,33
210,Waterman,N/A,N/A,Documentary,"May 4, 2022","$2,606",14,34
210,Waterman,N/A,N/A,Documentary,"May 5, 2022","$1,773",14,35
210,Waterman,N/A,N/A,Documentary,"May 7, 2022",$144,2,37
210,Waterman,N/A,N/A,Documentary,"May 8, 2022",$180,2,38
210,Waterman,N/A,N/A,Documentary,"May 9, 2022","$1,164",2,39
211,The Deer King,N/A,R,Adventure,"Jul 13, 2022","$109,349",683,1
211,The Deer King,N/A,R,Adventure,"Jul 14, 2022","$92,170",683,2
211,The Deer King,N/A,R,Adventure,"Jul 15, 2022","$15,593",120,1
211,The Deer King,N/A,R,Adventure,"Jul 16, 2022","$17,016",120,2
211,The Deer King,N/A,R,Adventure,"Jul 17, 2022","$17,041",120,3
211,The Deer King,N/A,R,Adventure,"Jul 18, 2022","$10,510",120,4
211,The Deer King,N/A,R,Adventure,"Jul 19, 2022","$9,300",120,5
211,The Deer King,N/A,R,Adventure,"Jul 20, 2022","$9,793",120,6
211,The Deer King,N/A,R,Adventure,"Jul 21, 2022","$5,291",120,7
211,The Deer King,N/A,R,Adventure,"Jul 22, 2022","$1,072",15,8
211,The Deer King,N/A,R,Adventure,"Jul 23, 2022","$1,166",15,9
211,The Deer King,N/A,R,Adventure,"Jul 24, 2022","$2,755",15,10
211,The Deer King,N/A,R,Adventure,"Jul 25, 2022","$1,645",15,11
211,The Deer King,N/A,R,Adventure,"Jul 26, 2022","$1,145",15,12
211,The Deer King,N/A,R,Adventure,"Jul 27, 2022",$937,15,13
211,The Deer King,N/A,R,Adventure,"Jul 28, 2022","$1,427",15,14
212,Montana Story,N/A,R,Drama,"May 13, 2022","$8,743",4,1
212,Montana Story,N/A,R,Drama,"May 14, 2022","$6,492",4,2
212,Montana Story,N/A,R,Drama,"May 15, 2022","$2,049",4,3
212,Montana Story,N/A,R,Drama,"May 16, 2022","$1,465",4,4
212,Montana Story,N/A,R,Drama,"May 17, 2022","$1,339",4,5
212,Montana Story,N/A,R,Drama,"May 18, 2022","$1,078",4,6
212,Montana Story,N/A,R,Drama,"May 19, 2022","$1,116",4,7
212,Montana Story,N/A,R,Drama,"May 20, 2022","$5,798",24,8
212,Montana Story,N/A,R,Drama,"May 21, 2022","$7,872",24,9
212,Montana Story,N/A,R,Drama,"May 22, 2022","$6,152",24,10
212,Montana Story,N/A,R,Drama,"May 23, 2022","$2,339",24,11
212,Montana Story,N/A,R,Drama,"May 24, 2022","$2,613",24,12
212,Montana Story,N/A,R,Drama,"May 25, 2022","$2,202",24,13
212,Montana Story,N/A,R,Drama,"May 26, 2022","$6,247",24,14
212,Montana Story,N/A,R,Drama,"May 27, 2022","$30,404",290,15
212,Montana Story,N/A,R,Drama,"May 28, 2022","$35,907",290,16
212,Montana Story,N/A,R,Drama,"May 29, 2022","$32,451",290,17
212,Montana Story,N/A,R,Drama,"May 30, 2022","$30,249",290,18
212,Montana Story,N/A,R,Drama,"May 31, 2022","$17,161",290,19
212,Montana Story,N/A,R,Drama,"Jun 1, 2022","$14,165",290,20
212,Montana Story,N/A,R,Drama,"Jun 2, 2022","$12,189",290,21
212,Montana Story,N/A,R,Drama,"Jun 3, 2022","$7,117",192,22
212,Montana Story,N/A,R,Drama,"Jun 4, 2022","$10,331",192,23
212,Montana Story,N/A,R,Drama,"Jun 5, 2022","$8,505",192,24
212,Montana Story,N/A,R,Drama,"Jun 6, 2022","$3,745",192,25
212,Montana Story,N/A,R,Drama,"Jun 7, 2022","$6,279",192,26
212,Montana Story,N/A,R,Drama,"Jun 8, 2022","$4,748",192,27
212,Montana Story,N/A,R,Drama,"Jun 9, 2022","$4,019",192,28
212,Montana Story,N/A,R,Drama,"Jun 10, 2022","$1,573",26,29
212,Montana Story,N/A,R,Drama,"Jun 11, 2022","$3,368",26,30
212,Montana Story,N/A,R,Drama,"Jun 12, 2022","$2,348",26,31
212,Montana Story,N/A,R,Drama,"Jun 13, 2022",$939,26,32
212,Montana Story,N/A,R,Drama,"Jun 14, 2022",$876,26,33
212,Montana Story,N/A,R,Drama,"Jun 15, 2022","$1,209",26,34
212,Montana Story,N/A,R,Drama,"Jun 16, 2022","$1,001",26,35
212,Montana Story,N/A,R,Drama,"Jun 17, 2022","$1,724",19,36
212,Montana Story,N/A,R,Drama,"Jun 18, 2022","$1,957",19,37
212,Montana Story,N/A,R,Drama,"Jun 19, 2022","$1,533",19,38
212,Montana Story,N/A,R,Drama,"Jun 20, 2022",$922,19,39
212,Montana Story,N/A,R,Drama,"Jun 21, 2022",$853,19,40
212,Montana Story,N/A,R,Drama,"Jun 22, 2022",$567,19,41
212,Montana Story,N/A,R,Drama,"Jun 23, 2022",$565,19,42
212,Montana Story,N/A,R,Drama,"Jun 24, 2022",$222,7,43
212,Montana Story,N/A,R,Drama,"Jun 25, 2022",$307,7,44
212,Montana Story,N/A,R,Drama,"Jun 26, 2022",$177,7,45
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 23, 2022","$6,757",3,1
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 24, 2022","$2,622",3,2
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 25, 2022","$8,668",3,3
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 26, 2022","$14,403",3,4
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 27, 2022","$5,732",3,5
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 28, 2022","$3,168",3,6
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 29, 2022","$3,528",3,7
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Nov 30, 2022","$2,719",3,8
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 1, 2022","$4,597",3,9
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 2, 2022","$10,617",10,10
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 3, 2022","$13,290",10,11
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 4, 2022","$10,765",10,12
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 5, 2022","$4,306",10,13
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 6, 2022","$6,287",10,14
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 7, 2022","$6,538",10,15
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 8, 2022","$6,211",10,16
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 9, 2022","$13,569",35,17
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 10, 2022","$17,577",35,18
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 11, 2022","$13,716",35,19
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 12, 2022","$6,035",35,20
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 13, 2022","$7,966",35,21
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 14, 2022","$8,365",35,22
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 15, 2022","$6,190",35,23
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 16, 2022","$9,161",48,24
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 17, 2022","$13,283",48,25
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 18, 2022","$9,963",48,26
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 19, 2022","$5,479",48,27
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 20, 2022","$7,123",48,28
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 21, 2022","$6,340",48,29
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 22, 2022","$5,706",48,30
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 23, 2022","$3,252",25,31
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 24, 2022","$2,634",25,32
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 25, 2022","$4,663",25,33
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 26, 2022","$6,481",25,34
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 27, 2022","$5,315",25,35
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 28, 2022","$5,846",25,36
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 29, 2022","$6,080",25,37
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 30, 2022","$4,621",26,38
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Dec 31, 2022","$3,373",26,39
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 1, 2023","$4,419",26,40
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 2, 2023","$5,920",26,41
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 3, 2023","$4,203",26,42
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 4, 2023","$4,161",26,43
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 5, 2023","$7,157",26,44
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 6, 2023","$3,650",24,45
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 7, 2023","$6,680",24,46
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 8, 2023","$4,809",24,47
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 9, 2023","$3,126",24,48
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 10, 2023","$2,032",24,49
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 11, 2023","$2,703",24,50
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 12, 2023","$3,811",24,51
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 13, 2023","$1,982",16,52
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 14, 2023","$3,964",16,53
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 15, 2023","$5,074",16,54
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 16, 2023","$3,602",16,55
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 17, 2023","$2,342",16,56
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 18, 2023","$3,138",16,57
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 19, 2023","$4,644",16,58
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 20, 2023","$4,319",24,59
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 21, 2023","$6,565",24,60
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 22, 2023","$6,039",24,61
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 23, 2023","$1,449",24,62
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 24, 2023","$2,812",24,63
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 25, 2023","$3,318",24,64
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 26, 2023","$2,953",24,65
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 27, 2023","$4,282",26,66
213,All The Beauty And The Bloo…,N/A,N/A,Documentary,"Jan 28, 2023","$6,894",26,67
